ENA_LAST_UPDATE	Experiment	Library_Name	LoadDate	MBases	MBytes	Run	SRA_Sample	Sample_Name	cage	collection_timestamp	gender	genotype	host_subject_id	life_stage	mouse	run_prefix	sex	timepoint	treatment	Assay_Type	BioProject	Center_Name	Consent	DATASTORE_filetype	DATASTORE_provider	ENA_FIRST_PUBLIC	InsertSize	Instrument	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	SRA_Study	empo_1	empo_2	empo_3	env_biome	env_feature	env_material	env_package
10/29/17	ERX2240034	11113.336	11/6/17	3	1	ERR2183867	ERS1986687	qiita_sid_11113:11113.336	CM1	3/4/14	Male	c57	R28	juvenile	pup	run2	male	pupday21	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/29/17	ERX2240035	11113.337	11/6/17	3	2	ERR2183868	ERS1986688	qiita_sid_11113:11113.337	CM1	3/4/14	Male	c57	R29	juvenile	pup	run2	male	pupday21	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/29/17	ERX2240036	11113.338	11/6/17	3	2	ERR2183869	ERS1986689	qiita_sid_11113:11113.338	CM2	3/8/14	Male	c57	R30	juvenile	pup	run2	male	pupday21	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/29/17	ERX2240037	11113.339	11/6/17	3	1	ERR2183870	ERS1986690	qiita_sid_11113:11113.339	CM2	3/8/14	Male	c57	R31	juvenile	pup	run2	male	pupday21	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/29/17	ERX2240038	11113.34	11/6/17	2	1	ERR2183871	ERS1986691	qiita_sid_11113:11113.340	CM2	3/8/14	Male	c57	R32	juvenile	pup	run2	male	pupday21	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/29/17	ERX2240039	11113.341	11/6/17	3	2	ERR2183872	ERS1986692	qiita_sid_11113:11113.341	CM3	3/11/14	Male	c57	R33	juvenile	pup	run2	male	pupday21	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/29/17	ERX2240040	11113.342	11/6/17	3	1	ERR2183873	ERS1986693	qiita_sid_11113:11113.342	CF3	3/11/14	Female	c57	R34	juvenile	pup	run2	female	pupday21	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/29/17	ERX2240041	11113.343	11/6/17	3	2	ERR2183874	ERS1986694	qiita_sid_11113:11113.343	CM3	3/11/14	Male	c57	R35	juvenile	pup	run2	male	pupday21	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/29/17	ERX2240042	11113.344	11/6/17	2	1	ERR2183875	ERS1986695	qiita_sid_11113:11113.344	CF3	3/11/14	Female	c57	R36	juvenile	pup	run2	female	pupday21	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/29/17	ERX2240058	11113.36	11/6/17	3	2	ERR2183891	ERS1986711	qiita_sid_11113:11113.360	CM1	3/11/14	Male	c57	R17	juvenile	pup	run2	male	pupday28	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/29/17	ERX2240059	11113.361	11/6/17	3	2	ERR2183892	ERS1986712	qiita_sid_11113:11113.361	CF1	3/11/14	Female	c57	R18	juvenile	pup	run2	female	pupday28	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/29/17	ERX2240060	11113.362	11/6/17	3	2	ERR2183893	ERS1986713	qiita_sid_11113:11113.362	CF2	3/11/14	Female	c57	R19	juvenile	pup	run2	female	pupday28	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/29/17	ERX2240061	11113.363	11/6/17	3	2	ERR2183894	ERS1986714	qiita_sid_11113:11113.363	CF2	3/11/14	Female	c57	R20	juvenile	pup	run2	female	pupday28	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/29/17	ERX2240062	11113.364	11/6/17	3	1	ERR2183895	ERS1986715	qiita_sid_11113:11113.364	CF1	3/11/14	Female	c57	R21	juvenile	pup	run2	female	pupday28	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/29/17	ERX2240063	11113.365	11/6/17	2	1	ERR2183896	ERS1986716	qiita_sid_11113:11113.365	CF2	3/11/14	Female	c57	R22	juvenile	pup	run2	female	pupday28	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/29/17	ERX2240064	11113.366	11/6/17	2	1	ERR2183897	ERS1986717	qiita_sid_11113:11113.366	CF1	3/11/14	Female	c57	R23	juvenile	pup	run2	female	pupday28	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/29/17	ERX2240065	11113.367	11/6/17	3	2	ERR2183898	ERS1986718	qiita_sid_11113:11113.367	CF1	3/11/14	Female	c57	R24	juvenile	pup	run2	female	pupday28	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/29/17	ERX2240066	11113.368	11/6/17	2	1	ERR2183899	ERS1986719	qiita_sid_11113:11113.368	CM1	3/11/14	Male	c57	R25	juvenile	pup	run2	male	pupday28	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/29/17	ERX2240067	11113.369	11/6/17	2	1	ERR2183900	ERS1986720	qiita_sid_11113:11113.369	CF2	3/11/14	Female	c57	R26	juvenile	pup	run2	female	pupday28	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/29/17	ERX2240068	11113.37	11/6/17	3	2	ERR2183901	ERS1986721	qiita_sid_11113:11113.370	CM1	3/11/14	Male	c57	R27	juvenile	pup	run2	male	pupday28	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/29/17	ERX2240069	11113.371	11/6/17	2	1	ERR2183902	ERS1986722	qiita_sid_11113:11113.371	CM1	3/11/14	Male	c57	R28	juvenile	pup	run2	male	pupday28	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/29/17	ERX2240070	11113.372	11/6/17	2	1	ERR2183903	ERS1986723	qiita_sid_11113:11113.372	CM1	3/11/14	Male	c57	R29	juvenile	pup	run2	male	pupday28	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/29/17	ERX2240071	11113.373	11/6/17	5	3	ERR2183904	ERS1986724	qiita_sid_11113:11113.373	CM2	3/14/14	Male	c57	R30	juvenile	pup	run2	male	pupday28	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/29/17	ERX2240072	11113.374	11/6/17	4	2	ERR2183905	ERS1986725	qiita_sid_11113:11113.374	CM2	3/14/14	Male	c57	R31	juvenile	pup	run2	male	pupday28	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/29/17	ERX2240073	11113.375	11/6/17	4	2	ERR2183906	ERS1986726	qiita_sid_11113:11113.375	CM2	3/14/14	Male	c57	R32	juvenile	pup	run2	male	pupday28	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/29/17	ERX2240074	11113.376	11/6/17	4	2	ERR2183907	ERS1986727	qiita_sid_11113:11113.376	CM3	3/18/14	Male	c57	R33	juvenile	pup	run2	male	pupday28	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/29/17	ERX2240075	11113.378	11/6/17	5	3	ERR2183908	ERS1986728	qiita_sid_11113:11113.378	CF3	3/18/14	Female	c57	R34	juvenile	pup	run2	female	pupday28	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/29/17	ERX2240076	11113.379	11/6/17	3	2	ERR2183909	ERS1986729	qiita_sid_11113:11113.379	CM3	3/18/14	Male	c57	R35	juvenile	pup	run2	male	pupday28	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/29/17	ERX2240077	11113.38	11/6/17	4	2	ERR2183910	ERS1986730	qiita_sid_11113:11113.380	CM3	3/18/14	Male	c57	R35	juvenile	pup	run2	male	pupday28	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/29/17	ERX2240082	11113.482	11/6/17	6	3	ERR2183915	ERS1986735	qiita_sid_11113:11113.482	CM2	7/22/14	Male	c57	R31	juvenile	pup	run2	male	week_21	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/29/17	ERX2240083	11113.483	11/6/17	5	3	ERR2183916	ERS1986736	qiita_sid_11113:11113.483	CM2	7/24/14	Male	c57	R32	juvenile	pup	run2	male	week_21	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/29/17	ERX2240084	11113.484	11/6/17	4	2	ERR2183917	ERS1986737	qiita_sid_11113:11113.484	CM3	7/22/14	Male	c57	R33	juvenile	pup	run2	male	week_21	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/29/17	ERX2240085	11113.485	11/6/17	8	5	ERR2183918	ERS1986738	qiita_sid_11113:11113.485	CM3	7/24/14	Male	c57	R35	juvenile	pup	run2	male	week_21	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/29/17	ERX2240093	11113.494	11/6/17	4	2	ERR2183926	ERS1986746	qiita_sid_11113:11113.494	CF1	7/15/14	Female	c57	R18	juvenile	pup	run2	female	week_21_cecal	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/29/17	ERX2240094	11113.495	11/6/17	4	2	ERR2183927	ERS1986747	qiita_sid_11113:11113.495	CF2	7/15/14	Female	c57	R19	juvenile	pup	run2	female	week_21_cecal	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/29/17	ERX2240095	11113.496	11/6/17	3	2	ERR2183928	ERS1986748	qiita_sid_11113:11113.496	CF2	7/15/14	Female	c57	R20	juvenile	pup	run2	female	week_21_cecal	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/29/17	ERX2240096	11113.497	11/6/17	4	2	ERR2183929	ERS1986749	qiita_sid_11113:11113.497	CF1	7/15/14	Female	c57	R21	juvenile	pup	run2	female	week_21_cecal	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/29/17	ERX2240097	11113.498	11/6/17	2	1	ERR2183930	ERS1986750	qiita_sid_11113:11113.498	CF2	7/15/14	Female	c57	R22	juvenile	pup	run2	female	week_21_cecal	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/29/17	ERX2240098	11113.499	11/6/17	2	1	ERR2183931	ERS1986751	qiita_sid_11113:11113.499	CM1	7/24/14	Male	c57	R27	juvenile	pup	run2	male	week_21_cecal	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/29/17	ERX2240099	11113.5	11/6/17	1	1	ERR2183932	ERS1986752	qiita_sid_11113:11113.500	CM1	7/24/14	Male	c57	R28	juvenile	pup	run2	male	week_21_cecal	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/29/17	ERX2240100	11113.501	11/6/17	2	1	ERR2183933	ERS1986753	qiita_sid_11113:11113.501	CM1	7/24/14	Male	c57	R29	juvenile	pup	run2	male	week_21_cecal	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/29/17	ERX2240101	11113.502	11/6/17	3	2	ERR2183934	ERS1986754	qiita_sid_11113:11113.502	CM2	7/22/14	Male	c57	R31	juvenile	pup	run2	male	week_21_cecal	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/29/17	ERX2240102	11113.503	11/6/17	2	1	ERR2183935	ERS1986755	qiita_sid_11113:11113.503	CM2	7/24/14	Male	c57	R32	juvenile	pup	run2	male	week_21_cecal	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/29/17	ERX2240103	11113.504	11/6/17	2	1	ERR2183936	ERS1986756	qiita_sid_11113:11113.504	CM3	7/24/14	Male	c57	R35	juvenile	pup	run2	male	week_21_cecal	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/29/17	ERX2240111	11113.514	11/6/17	1	1	ERR2183944	ERS1986764	qiita_sid_11113:11113.514	CF1	7/15/14	Female	c57	R18	juvenile	pup	run2	female	week_21_ileal	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/29/17	ERX2240112	11113.515	11/6/17	1	0	ERR2183945	ERS1986765	qiita_sid_11113:11113.515	CF2	7/15/14	Female	c57	R19	juvenile	pup	run2	female	week_21_ileal	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/29/17	ERX2240113	11113.516	11/6/17	1	1	ERR2183946	ERS1986766	qiita_sid_11113:11113.516	CF2	7/15/14	Female	c57	R20	juvenile	pup	run2	female	week_21_ileal	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/29/17	ERX2240114	11113.517	11/6/17	3	2	ERR2183947	ERS1986767	qiita_sid_11113:11113.517	CF1	7/15/14	Female	c57	R21	juvenile	pup	run2	female	week_21_ileal	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/29/17	ERX2240115	11113.518	11/6/17	3	1	ERR2183948	ERS1986768	qiita_sid_11113:11113.518	CF2	7/15/14	Female	c57	R22	juvenile	pup	run2	female	week_21_ileal	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/29/17	ERX2240116	11113.52	11/6/17	3	2	ERR2183949	ERS1986769	qiita_sid_11113:11113.520	CM1	7/24/14	Male	c57	R28	juvenile	pup	run2	male	week_21_ileal	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/29/17	ERX2240117	11113.521	11/6/17	2	1	ERR2183950	ERS1986770	qiita_sid_11113:11113.521	CM1	7/24/14	Male	c57	R29	juvenile	pup	run2	male	week_21_ileal	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
